id,word,old_level,new_level,source_difficulty
d3c7bf8c-4a10-4214-b4b8-afa8ea449a6d,"cheongsam",1,4,"Three Bee"
018e67dc-fce6-45a9-b23b-22a39d2e7229,"chernobyl",1,4,"Three Bee"
5b00c9af-c069-4199-91af-ca14caf637b3,"cherubic",1,3,"Two Bee"
85b4d299-529e-4de6-a45f-cf0084f92183,"cheshire",1,3,"Two Bee"
9c9bc0cb-ff6f-4073-b2c8-35589319f269,"chestnut",1,3,"Two Bee"
31d9c231-630f-453e-95c5-edb797e0a4e0,"chevalier",1,3,"Two Bee"
4b3271ec-86dc-4da9-9054-4703bc69c249,"chèvre",1,4,"Three Bee"
7843232b-f5b0-4836-8421-608cddecf2e1,"chevrotain",1,4,"Three Bee"
0978882d-536d-4186-90f6-a4d365606c1e,"chi",null,3,"Two Bee"
37ea2036-1422-433a-b1d2-03cb5c1ed7ca,"chiasmus",1,4,"Three Bee"
cc2a2d9e-26ac-4d11-a466-5f63390f8e54,"chicago",1,3,"Two Bee"
5e26deae-083d-49ee-91da-9e3b17a0a7ad,"chicana",1,4,"Three Bee"
2f7a8992-515f-4fdc-8271-c2d2dd7122ae,"chicanery",1,4,"Three Bee"
af38de2a-a85b-42d1-92ab-100fc1165eba,"chicken",1,4,"Three Bee"
76f03072-1c82-4936-933c-b6fb51eb7981,"chicle",1,4,"Three Bee"
66faf05b-9131-4a02-8a69-b8db80c4eb1f,"chide",1,3,"Two Bee"
37444c6d-e39a-44bc-80f4-a890864b23c5,"chief",1,4,"Three Bee"
0ddd60c1-ebdb-42bb-8e55-57540fbb21f4,"chiefly",1,2,"One Bee"
424fb57c-a056-41c3-9774-49db04315a02,"chiffonade",1,4,"Three Bee"
884c7685-5637-4e6f-9eaa-20dee35c84a4,"chihuahua",1,3,"Two Bee"
0a5a7cdb-cc70-4944-8bef-0473f3931a7d,"childhood",1,3,"Two Bee"
fc8c3b8e-dbfa-4824-85c7-fc8336bf66e3,"chill",1,4,"Three Bee"
d06e9c1c-f79e-48c2-9193-f776ca078666,"chimaera",1,3,"Two Bee"
a87e0260-e263-4bed-a838-420ad5945ae3,"chimera",1,3,"Two Bee"
ee3bedac-1b83-445b-819a-31c03f761f48,"chimes",1,2,"One Bee"
b6fba005-1d18-4efc-9074-9d216d4ec32c,"chimney",1,3,"Two Bee"
46a0c7a3-9f9b-4b34-bbb1-cd2bb056df40,"china",1,4,"Three Bee"
321c8389-1aa3-4e18-8533-4c83fcedbd84,"chinese",1,4,"Three Bee"
ba40cd74-b6fc-4d02-a9f8-542c4a04c2d1,"chinook",1,3,"Two Bee"
7aca6c81-53fd-4a83-866d-c679db552f81,"chintzy",1,3,"Two Bee"
6f324c56-a895-46e2-889d-55669dfd60d3,"chisel",1,3,"Two Bee"
5636039d-a66e-428c-9048-a40990c420ab,"chives",1,3,"Two Bee"
827975b3-f7d9-4e4e-b3bb-8a650d02ecda,"chlorofluorocarbon",1,5,"Three Bee"
d8412edc-7ac4-4417-a0bb-bbcc25a7d6a8,"choctaws",1,4,"Three Bee"
63940298-18d7-4a46-8dda-12d499e4c71e,"cholera",1,3,"Two Bee"
c93a1826-51a9-46a7-a7c7-e79dbeba8bf4,"cholesterol",1,3,"Two Bee"
8f94a719-57e5-43e1-b8be-6b219bff11f6,"choose",1,2,"One Bee"
d0e274c1-f9d9-4f90-8b37-991567f1589d,"chopine",1,4,"Three Bee"
aab9595d-9459-4944-98d9-6d9deece5d67,"choreographer",1,3,"Two Bee"
1a744d86-ff93-4cb3-a20f-a22a97243f39,"chores",1,2,"One Bee"
e62940a4-ba0c-4783-b2c3-688a90a57ae9,"chorten",1,4,"Three Bee"
1824e956-743e-4336-af10-adb953b26d3e,"chortle",1,2,"One Bee"
4ec01457-8bb4-490f-8963-5b5d8dd60d9c,"choucroute",1,4,"Three Bee"
c629cad4-0e40-4086-b17f-131c6a5344d1,"chowder",1,2,"One Bee"
e3e69d7f-99fd-4167-bed7-603b4c3a3714,"christened",null,3,"Two Bee"
fad3c081-25f2-47e9-9334-d56235c712c1,"christopher",1,2,"One Bee"
c379a308-4f93-456c-bce5-7a4157690c32,"chromosome",1,3,"Two Bee"
d18b8a7c-c94d-4d91-a829-c5a58b6cef1d,"chronometer",1,3,"Two Bee"
c3c0f9ca-582a-4d43-b132-2a5965828eec,"chrysalis",1,3,"Two Bee"
c55b760b-5461-41da-8521-9ee2665a20c2,"chrysolite",1,3,"Two Bee"
59248466-df9d-4058-b6c2-fe7b6b713cd5,"chuckle",1,2,"One Bee"
51ea086e-b81f-4452-8935-528977e57f78,"chugged",1,4,"Three Bee"
d49234c3-005c-4ec6-a914-d972a92f1501,"chugggged",1,4,"Three Bee"
87108309-b0d5-4baa-98f6-a83c2e6c04f1,"chunks",1,2,"One Bee"
4443fed6-befd-476d-8faf-1b5748a26a57,"chupacabra",1,3,"Two Bee"
2e251802-f962-4bbc-8900-fcadf71ce331,"churchianity",1,3,"Two Bee"
3acabd55-8cd3-4c0f-b5f5-096625efd2cc,"churlish",1,2,"One Bee"
edbcad70-e06c-47d2-9689-92a5e5a6b35a,"churned",1,4,"Three Bee"
99a495fe-fb77-46b9-b280-a64f4069919b,"churros",1,3,"Two Bee"
64cfe0b2-b1f1-46b9-8d4c-af9edfd19832,"ciao",1,3,"Two Bee"
9c755ab4-6599-433f-ad9c-e13f42dd577d,"cicada",1,3,"Two Bee"
76478826-e291-46b0-943e-afe48457fdda,"cicatrize",1,4,"Three Bee"
1c66e3b1-7f31-401f-99e6-da017bbc513b,"cicerone",1,4,"Three Bee"
4bfbd44a-268a-473e-866f-617edb0855bd,"cidery",1,2,"One Bee"
7f793068-2259-4403-9ada-71bddc32a4d1,"cienega",1,4,"Three Bee"
aad71c2e-a968-4a3b-870f-900a069194fc,"ciliopathy",1,4,"Three Bee"
162a8fd7-daed-40ab-b472-484ce2e33897,"cincinnati",1,3,"Two Bee"
91fbcf9b-8f0c-4c85-9a9d-5107f7d49b9a,"cinderella",1,2,"One Bee"
1d1c1ec9-76c8-4fbf-af51-5b59553a9673,"cinematic",1,2,"One Bee"
d704bd8a-cd28-4992-9365-dbf843b2c3ae,"cinerarium",null,4,"Three Bee"
d9c1ee16-60a8-4a84-8bb4-e86d4598998b,"cinnamon",1,3,"Two Bee"
5ff6adb3-b4eb-4e5d-8f96-90c932beeb0f,"cioppino",1,4,"Three Bee"
9799311b-8ee8-4a67-b2b5-de97ed2c36cb,"circadian",1,3,"Two Bee"
a0badd92-3ee5-4d7f-a93f-e1b74ece9503,"circle",1,2,"One Bee"
5af46fd0-b468-49a3-958c-9ca523b5eabb,"circuitous",1,3,"Two Bee"
25765ac3-a2e5-4d08-91db-9bc5972b5479,"circumflex",1,3,"Two Bee"
e81cca81-e938-4bfa-955e-a02f717a0299,"circumscribe",1,3,"Two Bee"
16d013dc-5b2b-4d0b-82e1-c5815792ff02,"circus",1,2,"One Bee"
6f1cd893-5d19-4770-accd-7eef7ec85fb2,"cire",1,4,"Three Bee"
1a87084f-b07d-4d64-87c8-f78e028a17c6,"cirque",1,4,"Three Bee"
a38f755b-9f31-4aa5-b23c-97b256a50fd6,"cirrhosis",null,4,"Three Bee"
71c46acc-5955-4d5f-986e-d2cc04e0a27a,"cirri",1,4,"Three Bee"
65122854-b486-4011-8cbb-3347734c091a,"cistern",1,3,"Two Bee"
46646169-224b-4ab2-abf0-a750ae7a8fdd,"citation",1,2,"One Bee"
a2921129-95b5-4710-9fee-009003379219,"citizen",1,4,"Three Bee"
d5efe9f0-8a41-4923-91cb-804140a8b3fa,"citronella",1,3,"Two Bee"
3a78608a-065a-4281-8247-b457e115270a,"city",1,4,"Three Bee"
18957a03-10ef-4b98-934f-f49971d70d21,"civet",1,3,"Two Bee"
4336c9be-46ab-4154-bde4-0a9e1ce6a892,"civics",1,2,"One Bee"
aef65a58-7379-4b72-8b40-6747340b1f5e,"civil",1,4,"Three Bee"
c11257ae-a0a7-4a29-81bf-18d2c7fa67ff,"cladding",1,4,"Three Bee"
bfe3cc7a-19c9-44cf-8e0c-52a2f7cb3531,"cladistics",1,3,"Two Bee"
010623a9-425b-44b6-bcc1-022a8f7c8e1f,"cladogram",1,3,"Two Bee"
639e9bcd-ee23-405d-86db-12ec30713ce5,"claimed",1,4,"Three Bee"
b8c179b0-bd38-4d27-84a0-26e01e8a764c,"clairvoyance",1,3,"Two Bee"
3094ec75-01eb-4585-8476-73a871a57b55,"clamorous",1,4,"Three Bee"
5a5c0f52-1113-4b0b-802f-77dc0990a1f0,"clandestine",1,3,"Two Bee"
d838b7fb-889e-48aa-b08b-a419ab0075fe,"clarinet",1,2,"One Bee"
da97e950-50c3-4f03-a94b-8c0a7b9791f7,"clarion",1,3,"Two Bee"
96a25bd0-51d2-444c-aaa0-a707a9494698,"classical",1,2,"One Bee"
b14e2802-f127-4878-b5a0-e5025f986a02,"classified",1,2,"One Bee"
4ce49099-e9dd-461c-ab76-33ab0a38a66a,"classroom",1,2,"One Bee"
9ccf7b1c-a12e-411b-b0f1-6e702d9372a0,"clatter",1,3,"Two Bee"
96c85e66-a202-46f8-b176-28921d368ae0,"claustrophobia",1,3,"Two Bee"
fe5641c4-3fe8-48cc-9581-305bf57beb78,"clavichord",1,3,"Two Bee"
61d9a8ad-b87e-42eb-ac87-c6d7d24bc62e,"claws",1,4,"Three Bee"
e39c5bc2-6514-4e50-9676-c238a26c52f0,"clearance",1,2,"One Bee"
28dfe82b-446c-471f-9cbc-c5a050287ff6,"clearly",1,2,"One Bee"
2ee52336-12f5-4a0a-b168-1cf7c2d3b66f,"cleave",1,2,"One Bee"
e35770fe-daa6-41b9-b16d-56ebf887f068,"clematis",1,4,"Three Bee"
8c79af96-bbad-4edc-a9d0-ee353f6b444c,"clemency",1,3,"Two Bee"
ed653c72-ec32-4e6f-9ea7-4c162bab11e1,"clerihew",1,4,"Three Bee"
adacf12d-1b72-45bb-b8c4-d67bb59eb82d,"clerisy",1,4,"Three Bee"
5b8c4104-2008-4a48-b6ac-914403a16f7c,"clerks",1,2,"One Bee"
b6706806-f325-48a1-8442-130ecab4c0d2,"clever",1,2,"One Bee"
32761682-420e-4362-b75c-f9bd18918071,"clickbait",1,2,"One Bee"
9962db32-1546-402b-8c14-2c6bec1b1e29,"clientele",1,3,"Two Bee"
bf57a0a7-10ec-40df-bac8-7e017e590089,"climate",1,2,"One Bee"
0f549ab9-e186-42d8-b770-cb9af758242a,"climbers",1,4,"Three Bee"
23eb9393-8c55-40ab-bdeb-e96c3807d331,"clobbered",1,3,"Two Bee"
ac3dae78-d68f-429e-ae30-582c47a4d936,"clodhopper",1,2,"One Bee"
ea589320-4846-4fa5-b7ec-601d1308e7af,"cloisters",1,4,"Three Bee"
9091f139-d220-4711-81d4-62f14425bd1b,"close",1,4,"Three Bee"
4b4019ca-42a0-48e2-9309-f405f7ecb03d,"closed",1,2,"One Bee"
67d85b94-fa1c-478c-83d4-38ee2886024b,"closer",1,4,"Three Bee"
156ff620-787f-4636-a22e-1dccdd3f0f54,"closet",1,3,"Two Bee"
684a558d-2b89-4855-a582-a59baf1720d5,"closure",1,2,"One Bee"
78def1ec-26fc-4505-95dd-5d7cbacda7b1,"clothes",1,2,"One Bee"
6456a634-4372-43a6-a4cd-392cf83985a5,"clothing",1,2,"One Bee"
0241cd19-a4fe-4ce9-a3e5-a88e31755477,"cloture",1,3,"Two Bee"
c3e62bd5-09d5-4573-b88f-9ce903b400e1,"cloud",1,4,"Three Bee"
e7321fe0-819d-4065-a6ca-a8793846b7e6,"cloudy",1,2,"One Bee"
eb2fe4f9-2242-4c9a-9c83-b3de3a1e5f86,"clouting",1,4,"Three Bee"
4d339ff8-d409-4fd1-ac1a-63050f1b8f89,"clover",1,2,"One Bee"
a9761637-8281-41d4-a03c-b6b2aeae29f2,"clowder",1,2,"One Bee"
bd213f8d-c44f-4ae7-a602-8ef04dc0261d,"cloying",1,2,"One Bee"
531b917b-15e3-439e-bcb9-00cc9b295df5,"club",1,4,"Three Bee"
8a87fe75-0296-43c5-a237-21f5b70b8703,"clue",1,4,"Three Bee"
18c91adc-8721-4334-8b38-fe78873dd66f,"clutch",1,2,"One Bee"
eae01e73-40a9-4b1f-a46c-c7c4dc800cf0,"cluttered",1,2,"One Bee"
a4563a0e-710b-4988-ab7d-f5aae61e43e2,"clydesdale",1,3,"Two Bee"
24ee1a99-2199-4d53-af57-e8f92354a7d3,"cnidarian",1,4,"Three Bee"
1f8d5b0d-dd1d-4480-88d2-71c2731ae639,"coadjutor",1,4,"Three Bee"
ac135883-2242-402c-9566-d911ae32ba88,"coalescence",1,3,"Two Bee"
a1b52e11-0d69-473e-a4e9-bf4447ccce2b,"coalition",1,2,"One Bee"
d269a431-24c8-4880-b09c-84846c2f3f2f,"coarse",1,3,"Two Bee"
ae6d88f1-a483-4174-b4fb-0e1f8fc49112,"coastal",1,2,"One Bee"
11dacd85-5469-4f70-be74-bd3f3b2cfb5c,"coaxation",1,3,"Two Bee"
2739e3b6-0a88-463b-91d4-3c9e96b362c4,"coaxing",1,4,"Three Bee"
46be4405-b522-44b8-bc1a-f40abffafcd7,"cobalamin",1,4,"Three Bee"
a91c50f7-64b6-4b4b-bf79-9cebeb1e6272,"cobblestone",1,3,"Two Bee"
4f2abab7-15c3-40a3-89be-9fc5400feff4,"cobweb",1,2,"One Bee"
dc43b433-5159-429a-8640-e9c348a2cd62,"coccidiosis",1,4,"Three Bee"
857382de-a4cb-4a78-a492-fe4d7e14a3fb,"coccygeal",1,4,"Three Bee"
15c06692-4b0a-45aa-a654-06c869b2d298,"cochin",1,3,"Two Bee"
6dd0bb54-11e8-43c5-b56e-329c9028c357,"cochineal",1,4,"Three Bee"
56cfdd60-cfce-4f9a-a067-b1ab047083e9,"cochlear",1,3,"Two Bee"
2b943a72-86fe-40d9-afd5-432fbae2315f,"cockles",1,2,"One Bee"
41c7d621-82f6-4000-b117-34dd7b94dbdb,"cocoa",1,3,"Two Bee"
53822c74-4240-4854-a78d-ae170470f0ef,"cocoon",1,4,"Three Bee"
fd6ae95f-5094-4e9f-a369-22ae4dcd55a9,"codicil",1,4,"Three Bee"
2d96ba2d-cbd8-469d-8d71-4f724439f742,"codswallop",1,3,"Two Bee"
4f539f4d-75d9-4693-8874-e003ef5769de,"coercive",1,3,"Two Bee"
9aa31746-751b-4c33-a3c2-1516dedd9466,"coeval",1,3,"Two Bee"
13fd8c76-dade-4638-a83e-8fa198e204f5,"coffee",1,2,"One Bee"
35a8d0df-77e4-40f0-80e1-941702d0697f,"cog",null,1,"One Bee"
9bff7ffe-747a-48c9-8bf6-49d87b2fd5bf,"cogently",1,3,"Two Bee"
0a89f29d-928a-45b4-99e9-8bda4e5c1f6c,"cogitation",1,3,"Two Bee"
ef08b34b-c12a-4486-a3c1-d01f8f4636d2,"cognisant",1,3,"Two Bee"
e64a5fcc-a489-40ad-b85d-d135fc600912,"cognizant",1,3,"Two Bee"
731fb4e6-a6e5-4a83-950a-d903719e2a2f,"cohesive",1,3,"Two Bee"
adfaea1e-fb36-493d-acb9-9c803d454290,"cohort",1,4,"Three Bee"
dcca527d-e15c-4761-be4c-94f62d08891d,"cohosh",1,3,"Two Bee"
f7fd698c-ca77-4f5c-b5a1-5dd11bf73d33,"coiffure",1,3,"Two Bee"
657fb4e1-1519-47d1-9f58-9dcbe9fb1a93,"coincidence",1,4,"Three Bee"
15259c93-157b-452d-bbab-b062acd68a56,"colcannon",1,4,"Three Bee"
f7c1ddf7-a23b-4df0-aba5-50612dbc8bca,"coleus",1,4,"Three Bee"
a546399c-bbd8-4a69-b3c2-b9b4d88f0f8f,"colic",1,3,"Two Bee"
b43f7786-e30a-48d3-b8d2-e2341dab6f54,"collaboration",1,2,"One Bee"
e39c39c7-4688-463f-94ad-8013b10d4bb4,"collapsar",1,3,"Two Bee"
cfd19fde-81f2-4b68-b009-7bfa37353872,"collar",1,2,"One Bee"
9a64a81a-e9ef-4674-8c0b-c7c588a69b5c,"colleagues",1,3,"Two Bee"
78ddb265-143d-49c1-a107-386c69fbe4a1,"collect",1,2,"One Bee"
23437ba8-7231-4bfc-a84c-c81ab9d5d142,"collectanea",1,3,"Two Bee"
a4958646-d67d-4beb-bbce-2380eab4e89a,"collected",1,4,"Three Bee"
024b7ec2-76fc-4624-b6aa-6cae98577c17,"collection",1,4,"Three Bee"
065e1767-ae6e-4f1f-8213-95c7c0a5cda5,"collegiality",1,3,"Two Bee"
123fa670-d2ca-40b3-a17b-dfe6542d8e72,"collie",1,2,"One Bee"
7e1a00a1-a0bb-44a2-b7ee-31a6da3abb6d,"collimate",1,3,"Two Bee"
d4507dda-c3e5-48f3-b2cc-2bb06812f9bf,"collision",1,2,"One Bee"
78c18531-0e88-4118-b486-6c5d204bd150,"colloque",1,4,"Three Bee"
7376eb8f-696a-4c9d-a26f-bfaa3471ccd2,"colluctation",1,5,"Three Bee"
b3070b51-4ae7-478b-978e-1647a875eab5,"collude",1,3,"Two Bee"
03b938b0-a256-4dc4-870f-db8e29d81f49,"colocate",1,3,"Two Bee"
ec2777ec-07be-41f2-8c51-d6b1bb6e3387,"colonel",1,4,"Three Bee"
2b454cb4-66e2-4b09-b426-e6b0ab6a97ba,"colonists",1,3,"Two Bee"
277196d4-3afd-4ce4-a11a-c57c50c8c0a6,"colossal",1,4,"Three Bee"
c2f74c99-967d-4241-b8b4-03b1b1f41d1f,"colour",1,2,"One Bee"
15cc5c37-bfd9-45a3-a43b-171e8cbbb9b7,"colporter",1,4,"Three Bee"
b72548be-dfd6-4768-b138-b1f88551f195,"colporteur",1,4,"Three Bee"
cc3dcef9-0ae2-4001-8fa5-7deb15dc88eb,"colquitt",1,2,"One Bee"
2547ef5d-9e38-48ba-a941-db39f6577d68,"colson",1,2,"One Bee"
1095bcbb-c60a-4804-b839-a79a809de35e,"coltan",1,4,"Three Bee"
c0540b53-8ad3-4ef2-bb32-4587ea9b6b4c,"colubrine",1,4,"Three Bee"
5b140688-2a04-4376-abab-f7ffa964f168,"columbia",1,4,"Three Bee"
1e0d1822-1e06-4cab-91f9-c1292b463c46,"column",1,3,"Two Bee"
fd929629-2079-4820-b3f5-1ce23dde72b3,"columns",1,3,"Two Bee"
e6f38f64-007f-43ed-a375-33989e0ea76f,"comanchero",1,3,"Two Bee"
d2d955eb-8c68-4692-9897-69239b5554a9,"combat",1,4,"Three Bee"
d6bba976-7a20-4ca1-a68f-82b9905b98bc,"combed",1,2,"One Bee"
bc6c84e9-551f-4161-99bd-61029e603c16,"combination",1,3,"Two Bee"
f16bd546-f1b6-41d6-9943-dcd88db1a83e,"combustible",1,2,"One Bee"
68e39c1c-8877-426f-8459-7e107e002b1a,"comedienne",1,2,"One Bee"
4abb3e59-3622-4ea3-bc59-dbcdd2d5ca81,"comestibles",1,3,"Two Bee"
115455cc-ad5f-4f26-aec3-bb0783b4fae4,"comfort",1,3,"Two Bee"
be9848c3-00c3-4953-b70d-74c9438c31f3,"comics",1,2,"One Bee"
5bcdbf4f-df52-4a79-8895-2259c5fa6233,"coming",1,2,"One Bee"
af0984c6-991a-44eb-8d62-b501d8929ef1,"commandeer",1,2,"One Bee"
def94935-bdba-420e-97f1-b5f0161d274b,"commandments",1,5,"Three Bee"
84407aaf-b9ed-4af7-9e2c-9ea2e3558f5b,"commemoration",1,5,"Three Bee"
d49429a6-03fe-419a-888e-54b391dcd83d,"commerce",1,2,"One Bee"
f08c38e7-1a0f-4c67-8396-b041706e2ee1,"commercial",1,2,"One Bee"
bc91ca30-7fd6-48e7-b1be-d7aee34d0db4,"comminatory",1,3,"Two Bee"
b292e648-c2c1-4800-98c0-5bd5330f3d27,"commiserative",1,3,"Two Bee"
0456e228-a824-4f9c-aa8a-f8cb4ada7e46,"commissioner",1,3,"Two Bee"
ca1eaaeb-8ee3-41b8-9015-6ead108daa8a,"commits",1,2,"One Bee"
3e75cdc3-7d5b-4e74-b52a-f4965be078d3,"committee",1,3,"Two Bee"
dabcb8d3-c5bf-461e-ad63-2a231700d9da,"commodious",1,3,"Two Bee"
de552b4a-045c-4acf-846d-e195fca88cd0,"commonly",1,2,"One Bee"
9bccd7e3-8045-4f52-b617-09bc83f52b5d,"commonplace",1,3,"Two Bee"
ab6d460d-95ef-400e-be82-74585d99252c,"commorients",1,4,"Three Bee"
45ff220c-33ad-4355-9524-4e02e4770ee1,"commotion",1,3,"Two Bee"
97318e8e-d86a-4e71-9bdb-f8c7d94aebd5,"commove",1,3,"Two Bee"
511e5e86-6611-40de-9a44-3227033e5301,"communication",1,2,"One Bee"
05d6aeff-7049-4079-a76e-b2177504d6c4,"communing",1,4,"Three Bee"
fd8a4edf-4e89-4eed-8f84-c3758ce619ec,"communiqué",1,2,"One Bee"
777bb855-5eb9-496b-adea-dda172c236df,"communities",1,2,"One Bee"
e130b93c-8b63-4478-94eb-f7ac351fdb35,"commute",1,3,"Two Bee"
58d91c8c-ca19-4449-8ae5-db17a5cc0555,"companion",1,2,"One Bee"
663b9843-b240-4967-9d8d-45c19fe4ba21,"company",1,2,"One Bee"
b961ddec-1de3-4702-a849-d42c7ab4853e,"comparison",1,2,"One Bee"
b8503255-e0dc-4e9d-aa4d-6534dc4e4935,"compass",1,2,"One Bee"
2907dfd5-cb39-402e-b834-6e4032c60216,"compatriots",1,2,"One Bee"
81a8236d-6542-475f-ac0a-aef580ba725f,"compelling",1,2,"One Bee"
010ceeb8-9bad-422d-9581-0e5ee5366d30,"compendium",1,3,"Two Bee"
3e65b2a9-bce6-4d00-96cb-8d1e36b4d1fe,"compete",1,2,"One Bee"
53e5441b-7a56-469e-987f-c7784b1b5c26,"competing",1,2,"One Bee"
099deb80-e8fe-4fb9-917c-8b961a4e357a,"competitive",1,4,"Three Bee"
543c0d35-600e-40e4-af6b-7a3a49e838fe,"compilation",1,2,"One Bee"
d381f821-e269-42c2-b7d7-250d88662b84,"compiled",1,2,"One Bee"
bb5d9f7b-c4f9-45d3-8b00-2b0b5de3c8b3,"complacency",1,3,"Two Bee"
88739f4c-65e0-4b43-9e02-17c7c98d1a98,"complaint",1,2,"One Bee"
076333a6-0b60-4d75-84c8-17c6a449f6da,"complaints",1,2,"One Bee"
65311f3f-3384-449d-a585-22dbc9ea8b03,"complementary",1,2,"One Bee"
8c5e95ff-1ee9-4464-a783-30c6fb97a9e0,"complete",1,3,"Two Bee"
d09bd2c2-bac5-4c7e-aca0-afb3a70281d3,"completely",1,3,"Two Bee"
7d68569a-f244-4c5d-bb20-36aaffd9586b,"complicated",1,3,"Two Bee"
0ad07cdd-ce58-463e-b79d-6bda6d855ce0,"complicit",1,3,"Two Bee"
e1ae156b-f37e-4f9e-8438-3d7d0e3390cc,"comportment",1,2,"One Bee"
9bdea09b-f206-4392-92f8-bc1b9a1a834d,"composite",1,2,"One Bee"
a0015de2-642b-4e1c-877d-5a200649f56d,"composition",1,3,"Two Bee"
a19930da-8ee2-47c5-aed0-ef56343054e5,"comprehensive",1,2,"One Bee"
d87e4d0f-f6bd-4f1a-ad8e-8136d64f747c,"compunction",1,3,"Two Bee"
ad67e539-3c8f-42d1-8c64-555da621aa1e,"compute",1,3,"Two Bee"
471b0309-6176-481a-b9ee-481955ffb8d6,"computer",1,3,"Two Bee"
e9c48362-de45-48e4-8979-fde4641ae570,"con",null,3,"Two Bee"
1c7685db-65ad-4c88-8106-74f3022c8b28,"concatenate",1,4,"Three Bee"
ac34c0aa-748c-4dbe-a508-54dce7b6c523,"conceit",1,3,"Two Bee"
19272a0a-0abe-414b-9a8e-21332c58f451,"concentrate",1,3,"Two Bee"
dcd47494-10c1-4908-a97d-3b60afca3133,"concepts",1,2,"One Bee"
3f736a29-e121-4842-9c45-5568ebf98ea9,"conciliatory",1,5,"Three Bee"
070639e9-dcf6-48d4-8a52-e421a2517742,"concinnate",1,4,"Three Bee"
b3453f9a-ee01-41a4-82b2-87a8b350d9f9,"concision",1,3,"Two Bee"
77c971bb-fea6-4dd1-a20e-2294affcd29b,"conclave",1,3,"Two Bee"
21cece97-22d9-4c9b-a105-ceb6f2494385,"concoct",1,3,"Two Bee"
a5c0379e-a365-43db-8259-7798af78b77c,"concordance",1,3,"Two Bee"
5039ce2a-d97f-452b-baff-f29d6aea4adb,"concours",1,4,"Three Bee"
32604c71-7309-4956-b923-174721766016,"concrete",1,2,"One Bee"
789f8c93-bbe5-477c-b34a-947cc2c40a0a,"condemn",1,2,"One Bee"
f6272260-e412-44ed-816c-d2900142b3aa,"condensation",1,2,"One Bee"
47e01c61-6252-4e01-9ff0-9d11740b98d3,"condescendingly",1,5,"Three Bee"
bbdbeb9c-49fb-4427-a966-6800324d2d6a,"condign",1,3,"Two Bee"
0b914739-699e-4786-b8cb-84472eb85a15,"condiments",1,2,"One Bee"
763e2990-f7ed-4440-8107-c10ff7e46164,"condition",1,2,"One Bee"
b1be4c02-ee50-426d-8f68-85905ff6f4c6,"condominium",1,4,"Three Bee"
ab03eab0-ddb3-4be7-8fd7-306ca38405aa,"conductor",1,2,"One Bee"
cbeb2937-915d-479a-ab42-a90045306aed,"conduit",1,3,"Two Bee"
69f336ac-23e5-4ae3-af1b-e5b67f4d37a7,"condyles",1,4,"Three Bee"
21c5d692-02e7-4173-9771-eb3452a08d1d,"conestoga",1,3,"Two Bee"
349636e3-f5bd-4970-919a-5d2775762b43,"confabulation",1,3,"Two Bee"
abd28446-0636-47a2-93b6-eb0dd1eda808,"conference",1,2,"One Bee"
8eaab638-277a-41b5-a251-f6edba1292ce,"confident",1,3,"Two Bee"
57562c60-4e89-4151-a38e-fd84f30c9c85,"configuration",1,5,"Three Bee"
d9e50c1e-f85d-49b7-92b2-54247f1c07e9,"confiscated",1,4,"Three Bee"
7f0591c1-a839-424f-9ace-eb60921f0ebe,"confused",1,3,"Two Bee"
441d20f4-7fa2-4125-a88a-d687318944df,"confusion",1,2,"One Bee"
73286f98-ac60-4ef5-be17-422ab659f07f,"congealing",1,4,"Three Bee"
26b8bb86-bf94-4a3d-b617-61800cd490bf,"congeniality",1,3,"Two Bee"
f6718195-3485-47fc-855d-572b21224050,"conglomerate",1,3,"Two Bee"
8ebcbe79-93a2-473d-8f84-16f5be26be41,"conglutinant",1,3,"Two Bee"
baf600c6-2a2f-426f-93c5-3c5bfef5297e,"congratulate",1,3,"Two Bee"
6a2bc3ee-0e86-4513-9f73-3e82304a1bc7,"congregation",1,3,"Two Bee"
a0915d1c-9fc8-4937-94fa-fea495437eea,"conical",1,2,"One Bee"
908f411e-f35e-4a26-973f-141bad4842a8,"conifers",1,4,"Three Bee"
adb57ab9-6e21-431b-ac27-35398ce8badc,"conjugate",1,4,"Three Bee"
ef48f22b-49af-4040-b1d1-381a5c3011f8,"conjugated",1,2,"One Bee"
62af0646-26ae-43da-86c2-17278465155f,"conjunto",1,4,"Three Bee"
75ff1aa0-6b18-4465-b569-179b0a941a0b,"conjure",1,4,"Three Bee"
1de040d1-9dad-4acb-a38f-6645d1ee55b9,"conkers",1,3,"Two Bee"
bed5c1d4-1ae5-432d-8a8b-faa3873c5e17,"connect",1,2,"One Bee"
bc4206e3-b847-48a2-b973-3f0fd7f3a2ae,"connection",1,2,"One Bee"
c034f00e-3166-45d4-8481-55c83bd18eb5,"connemara",1,4,"Three Bee"
fa0e4a69-434e-4957-afdd-9bfe91feb37b,"connivery",1,3,"Two Bee"
4466b740-efc9-41d2-8a16-aa632278e165,"connoisseur",1,4,"Three Bee"
81646fc7-3623-4376-8f12-5fb776aa6e92,"conquests",1,2,"One Bee"
49a09f86-fb43-408d-b458-cbae0d122ed6,"consanguine",1,4,"Three Bee"
cd57f94d-1eee-4443-9adf-e415730f6ba6,"consecrate",1,3,"Two Bee"
2bbfb493-72d1-4d0e-8224-4f6182a97918,"consecutive",1,3,"Two Bee"
