word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
puerto,"Spanish word meaning ""port"" or ""harbor""; a place where ships dock to load or unload cargo and passengers. In geography and place names, puerto indicates a coastal location with facilities for maritime activities, often forming the foundation for cities and trade centers.",/ˈpwɛrtoʊ/,PWER-toh,"From Latin ""portus,"" meaning ""harbor"" or ""port.""",Claude,"Think ""port"" with Spanish pronunciation = harbor or port in Spanish.",The cruise ship docked at the busy ___ to allow passengers to explore the city.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,2,4,22,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pugilist,"A professional boxer; someone who fights with their fists as a sport or profession. Pugilists train extensively in technique, strategy, and physical conditioning to compete in organized boxing matches under established rules and regulations.",/ˈpjuːdʒəlɪst/,PYOO-juh-list,"From Latin ""pugil,"" meaning ""boxer,"" from ""pugnus"" (fist) + suffix ""-ist.""",Claude,"Think ""pugs"" (fighting dogs) + ""list"" = someone on the list of fighters.",The experienced ___ won the championship after years of dedicated training.,Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pugilistpugnacious,"[COMBINED WORD ERROR] This appears to be ""pugilist"" + ""pugnacious"" incorrectly joined. Should be separated into two distinct words: ""pugilist"" (a boxer) and ""pugnacious"" (combative or aggressive in nature).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""pugilist"" (Latin: boxer) with ""pugnacious"" (Latin: fighting).",Claude,"[ERROR] This should be split into ""pugilist"" (boxer) and ""pugnacious"" (aggressive).","[ERROR] This combined word should be corrected to separate ""pugilist"" and ""pugnacious.""",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,7,4,25,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pugnacious,"Eager or quick to argue, quarrel, or fight; combative or aggressive in nature; having a belligerent disposition. Pugnacious individuals tend to seek confrontation and may be difficult to work with due to their argumentative tendencies and readiness to engage in conflict.",/pʌɡˈneɪʃəs/,pug-NAY-shus,"From Latin ""pugnax,"" meaning ""fond of fighting,"" from ""pugna"" (fight).",Claude,"Think ""pug"" (fighting dog) + ""nacious"" = having a fighting nature like a pug.","The ___ debater never backed down from an argument, even on minor points.",Claude,2020; 2021; 2022; 2023; 2024,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulchritude,"Physical beauty; attractiveness or comeliness, especially of a woman. This formal and somewhat archaic term refers to aesthetic appeal and physical loveliness, though its unusual sound often creates ironic contrast with its meaning of beauty.",/ˈpʌlkrɪtuːd/,PUL-krih-tood,"From Latin ""pulchritudo,"" from ""pulcher"" meaning ""beautiful.""",Claude,"Think ""pull"" + ""attitude"" = beauty that pulls/attracts with good attitude.",The portrait captured the subject's remarkable ___ and grace.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,6,8,4,4,22,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulitzer,"Relating to the Pulitzer Prizes, prestigious annual awards for achievements in journalism, literature, and musical composition in the United States. Named after Joseph Pulitzer, these awards recognize excellence and have become the gold standard for recognizing outstanding work in their respective fields.",/ˈpʊlɪtsər/,PUL-it-sur,"Named after Joseph Pulitzer, Hungarian-American newspaper publisher.",Claude,"Think ""pull"" + ""itzer"" = pulling the best work to receive the top prize.",The journalist's investigative series earned her a ___ Prize for Public Service.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,6,8,3,3,20,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pullets,"Young female chickens, typically under one year old and not yet laying eggs regularly; immature hens. Pullets are raised on farms and in backyard coops until they mature into productive laying hens, representing an important stage in poultry development.",/ˈpʊlɪts/,PUL-its,"From Old French ""polet,"" diminutive of ""poule"" (hen).",Claude,"Think ""pull"" + ""ets"" = small chickens you might pull from the coop.",The farmer separated the ___ from the mature hens in the chicken coop.,Claude,2024,2024 Words of the Champions.pdf,Three Bee,Claude,Claude,4,8,3,4,19,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulley,"A simple machine consisting of a wheel with a grooved rim around which a rope or chain passes, used to lift heavy objects or change the direction of force. Pulleys reduce the effort required to move loads by distributing weight and providing mechanical advantage.",/ˈpʊli/,PUL-ee,"From Old French ""polie,"" ultimately from Greek ""polos"" (axis).",Claude,"Think ""pull"" + ""ey"" = a device that helps you pull things more easily.",The construction workers used a ___ system to lift materials to the upper floors.,Claude,2020; 2021,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,2,2,6,16,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulpit,An elevated platform or enclosure in a church from which the preacher delivers sermons; a position of religious or moral authority from which opinions are expressed. The pulpit serves both as a physical structure and a metaphor for religious or moral leadership.,/ˈpʊlpɪt/,PUL-pit,"From Latin ""pulpitum,"" meaning ""platform"" or ""stage.""",Claude,"Think ""pull"" + ""pit"" = a raised place that pulls attention from the pit/floor.",The minister stepped up to the ___ to deliver his Sunday sermon.,Claude,2022; 2023; 2024; 2025,2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee; Two Bee,Claude,Claude,6,5,2,4,17,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulverised,British spelling of pulverized; reduced to fine particles or powder; completely crushed or ground up; thoroughly defeated or destroyed. This term applies both to physical processes of grinding materials and metaphorical destruction of opponents or obstacles.,/ˈpʌlvəraɪzd/,PUL-vur-yzd,"From Latin ""pulverizare,"" from ""pulvis"" (dust, powder).",Claude,"Think ""pulv"" (powder) + ""erised"" (made into) = made into powder.",The machine ___ the limestone into fine powder for cement production.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
pulverized,American spelling of pulverised; reduced to fine particles or powder; completely crushed or ground into dust; thoroughly defeated. The term describes both mechanical processes that break materials into tiny pieces and complete defeats in competition or conflict.,/ˈpʌlvəraɪzd/,PUL-vur-yzd,"From Latin ""pulverizare,"" from ""pulvis"" (dust, powder).",Claude,"Think ""pulv"" (powder) + ""erized"" (made into) = made into powder.",The spice grinder ___ the peppercorns into a fine dust.,Claude,2022,2022 Words of the Champions_low_ink_printable.pdf,Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 141 processing,pending,141
