word,definition,pronunciation,pronunciation_respelling,etymology,etymology_source,memory_tip,example_sentence,example_sentence_source,years,source_files,source_difficulties,definition_source,pronunciation_source,phonetic_transparency_score,word_frequency_score,morphological_complexity_score,etymology_complexity_score,total_difficulty_score,assigned_difficulty,audio_file_path,created_at,updated_at,notes,review_status,batch_number
propreamphistylar,"[COMBINED WORD ERROR] This appears to be ""propre"" + ""amphistylar"" incorrectly joined. Should be separated into two distinct terms: ""propre"" (French for proper/own) and ""amphistylar"" (architectural term for a building with columns on both ends).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""propre"" (French: own/proper) with ""amphistylar"" (Greek: columns on both sides).",Claude,"[ERROR] This should be split into ""propre"" (French: own) and ""amphistylar"" (architectural columns).","[ERROR] This combined word should be corrected to separate ""propre"" and ""amphistylar.""",Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,6,8,6,6,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proprietary,"Relating to ownership; belonging exclusively to a particular person or company; protected by trademark or patent; characterized by ownership rights. Proprietary products, information, or methods are controlled by specific entities and cannot be used freely by others without permission.",/prəˈpraɪəteri/,pruh-PRY-uh-ter-ee,"From Latin ""proprietarius,"" from ""proprietas"" meaning ""ownership"" or ""property,"" from ""proprius"" (one's own).",Claude,"Think ""property"" + ""ary"" = relating to property ownership.",The company closely guarded its ___ software technology from competitors.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,5,5,4,22,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proprioceptive,"Relating to proprioception, the sense of body position and movement in space; involving awareness of the position and movement of body parts without relying on vision. Proprioceptive feedback helps maintain balance, coordinate movements, and perform activities requiring spatial awareness and motor control.",/ˌproʊpriəˈsɛptɪv/,proh-pree-uh-SEP-tiv,"From Latin ""proprius"" (one's own) + ""capere"" (to take) + suffix ""-ive,"" referring to self-perception of body position.",Claude,"Think ""proprio"" (own) + ""ceptive"" (receiving) = receiving information about your own body.",Physical therapy included ___ exercises to improve the patient's balance and coordination.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,6,4,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
propulsion,"The action of driving or pushing forward; the force that moves something ahead, especially in rockets, aircraft, or ships. Propulsion systems convert energy into thrust, enabling vehicles to overcome resistance and achieve motion. Different types include jet propulsion, rocket propulsion, and propeller-driven systems.",/prəˈpʌlʃən/,pruh-PUL-shun,"From Latin ""propulsio,"" from ""propellere"" meaning ""to drive forward,"" from ""pro"" (forward) + ""pellere"" (to drive).",Claude,"Think ""pro"" (forward) + ""pulsion"" (pushing) = pushing forward movement.",The spacecraft used ion ___ to efficiently travel through the solar system.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,5,4,4,21,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prorogue,"To discontinue or suspend the meetings of a legislative body without dissolving it; to defer or postpone; to extend or prolong. In parliamentary systems, prorogation ends a session of parliament while keeping the same parliament in existence, allowing for a fresh start when sessions resume.",/prəˈroʊɡ/,pruh-ROHG,"From Latin ""prorogare,"" meaning ""to extend"" or ""to prolong,"" from ""pro"" (forth) + ""rogare"" (to ask or propose).",Claude,"Think ""pro"" (forth) + ""rogue"" (extend) = extending the time period forth.",The prime minister decided to ___ parliament until after the summer recess.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prosceniumpolitesse,"[COMBINED WORD ERROR] This appears to be ""proscenium"" + ""politesse"" incorrectly joined. Should be separated into two distinct terms: ""proscenium"" (the area of a theater stage in front of the curtain) and ""politesse"" (formal politeness or courtesy).",[ERROR - COMBINED WORDS],[ERROR - COMBINED WORDS],"[ERROR - COMBINED WORDS] This combines ""proscenium"" (Greek: before the stage) with ""politesse"" (French: politeness).",Claude,"[ERROR] This should be split into ""proscenium"" (theater stage) and ""politesse"" (courtesy).","[ERROR] This combined word should be corrected to separate ""proscenium"" and ""politesse.""",Claude,2021,2021_Printable_Words of the Champions.pdf,One Bee,Claude,Claude,6,8,6,6,26,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proscribed,"Past tense of proscribe; forbidden or prohibited, especially by law; condemned or denounced as dangerous; officially banned or outlawed. When something is proscribed, it is explicitly prohibited by authority and carries consequences for violation. This differs from ""prescribed,"" which means recommended or required.",/proʊˈskraɪbd/,proh-SKRYBD,"From Latin ""proscribere,"" meaning ""to publish"" or ""to outlaw,"" from ""pro"" (forth) + ""scribere"" (to write).",Claude,"Think ""pro"" (forth) + ""scribed"" (written) = written forth as forbidden.",The use of certain performance-enhancing drugs is strictly ___ in professional sports.,Claude,2023,2023_Words_of_the_Champions.pdf,Two Bee,Claude,Claude,8,8,5,4,25,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prosecutor,A lawyer who conducts criminal proceedings on behalf of the state or government; someone who initiates and carries forward legal action against an accused person. Prosecutors play a crucial role in the justice system by presenting evidence and arguments to prove criminal cases in court.,/ˈprɑːsɪkjuːtər/,PRAH-sih-kyoo-tur,"From Latin ""prosecutor,"" from ""prosequi"" meaning ""to follow after"" or ""to pursue,"" from ""pro"" (forward) + ""sequi"" (to follow).",Claude,"Think ""pro"" (forward) + ""secutor"" (pursuer) = one who pursues justice forward.",The ___ presented compelling evidence that convinced the jury of the defendant's guilt.,Claude,2025,2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,2,4,4,18,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proselytiser,"British spelling of proselytizer; a person who attempts to convert others to a particular religion, belief, or opinion; someone who tries to recruit others to join their cause or faith. Proselytising involves active efforts to persuade others to adopt specific beliefs or practices.",/ˈprɑːsəlaɪtaɪzər/,PRAH-suh-ly-ty-zur,"From ""proselytize"" + suffix ""-er,"" from Greek ""proselutos"" meaning ""one who has come to"" or ""convert.""",Claude,"Think ""proselyte"" (convert) + ""iser"" (one who makes) = one who makes converts.",The religious ___ traveled from village to village sharing his faith with anyone willing to listen.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
proselytizer,"American spelling of proselytiser; a person who attempts to convert others to a particular religion, belief, or opinion; someone who actively recruits others to join their cause or adopt their viewpoint. Proselytizing can be religious, political, or ideological in nature.",/ˈprɑːsəlaɪtaɪzər/,PRAH-suh-ly-ty-zur,"From ""proselytize"" + suffix ""-er,"" from Greek ""proselutos"" meaning ""stranger"" or ""convert to Judaism.""",Claude,"Think ""proselyte"" (convert) + ""izer"" (one who makes) = one who makes converts.",The enthusiastic ___ spent hours discussing the benefits of renewable energy with neighbors.,Claude,2020; 2021; 2022; 2023,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf,One Bee; Two Bee,Claude,Claude,8,8,4,4,24,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prosody,"The patterns of rhythm and sound used in poetry; the study of versification including meter, rhyme, and stanza forms; in linguistics, the rhythm, stress, and intonation of speech. Prosody encompasses the musical qualities of language that contribute to meaning and emotional impact in both poetry and everyday speech.",/ˈprɑːsədi/,PRAH-suh-dee,"From Greek ""prosodia,"" meaning ""song sung to music"" or ""accent,"" from ""pros"" (toward) + ""ode"" (song).",Claude,"Think ""pros"" (toward) + ""ody"" (song) = the song-like qualities of speech.",The poetry class focused on analyzing the ___ of Shakespeare's sonnets.,Claude,2024; 2025,2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,Three Bee,Claude,Claude,8,8,3,4,23,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prosperous,Successful in material terms; flourishing financially; bringing wealth or success; characterized by economic well-being and growth. Prosperity involves not just individual wealth but often indicates broader economic health and opportunities for advancement and security.,/ˈprɑːspərəs/,PRAH-spur-us,"From Latin ""prosperus,"" meaning ""favorable"" or ""successful,"" from ""pro"" (according to) + ""spes"" (hope).",Claude,"Think ""pro"" (for) + ""sperous"" (hope) = having hope fulfilled with success.",The ___ merchant family donated generously to local schools and hospitals.,Claude,2020; 2021; 2022; 2023; 2024; 2025,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf; 2023_Words_of_the_Champions.pdf; 2024 Words of the Champions.pdf; 2025 Words of Champion _1_.pdf,One Bee; Three Bee; Two Bee,Claude,Claude,8,5,5,4,22,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
prosthetic,"Relating to artificial devices that replace missing body parts; denoting an artificial substitute for a part of the body. Prosthetic devices range from simple cosmetic replacements to sophisticated mechanical devices that can be controlled by neural signals, dramatically improving quality of life for amputees and those with congenital limb differences.",/prɑːsˈθɛtɪk/,prah-STHET-ik,"From Greek ""prosthetikos,"" meaning ""adding to"" or ""putting on,"" from ""pros"" (toward) + ""tithenai"" (to place).",Claude,"Think ""pros"" (toward) + ""thetic"" (placing) = placing artificial parts toward the body.",The advanced ___ leg allowed the athlete to return to competitive running.,Claude,2020; 2021; 2022,2020 Words_of_the_Champions.pdf; 2021_Printable_Words of the Champions.pdf; 2022 Words of the Champions_low_ink_printable.pdf,One Bee; Two Bee,Claude,Claude,6,5,5,4,20,,,2025-01-01,2025-01-01,Batch 140 processing,pending,140
